Circuit: * D:\Sim\igbt.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.00728475 to 0.00728475
Heightened Def Con from 0.00728475 to 0.00728475
Heightened Def Con from 0.00728475 to 0.00728475
Heightened Def Con from 0.00728475 to 0.00728475
Heightened Def Con from 0.00728475 to 0.00728475
Heightened Def Con from 0.00728475 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 +to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 ++to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 +to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 +to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 +to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 +to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 +to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 +to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 +to 0.00728476
Heightened Def Con from 0.00728476 to 0.00728476
Heightened Def Con from 0.00728476 +to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 +to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 ++to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 +to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 +to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 +to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 to 0.00728477
Heightened Def Con from 0.00728477 +to 0.00728477
Heightened Def Con from 0.00728477 ++to 0.00728478
Heightened Def Con from 0.00728478 +to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 +to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 +to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 +to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728478
Heightened Def Con from 0.00728478 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 +to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 +to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 +to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 +to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 +to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 +to 0.00728479
Heightened Def Con from 0.00728479 +to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 +to 0.00728479
Heightened Def Con from 0.00728479 +to 0.00728479
Heightened Def Con from 0.00728479 +to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.00728479
Heightened Def Con from 0.00728479 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 +to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 +to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 +to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.0072848
Heightened Def Con from 0.0072848 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 +to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 +to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 +to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 +to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 +to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 +to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 +to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 +to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 +to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 +to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 ++to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728481
Heightened Def Con from 0.00728481 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 +to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 +to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 +to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 +to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 +to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 +to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 +to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 +to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 +to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 +to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 +to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 +to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 +to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 +to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 +to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 +to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
